,job_A172,job_A173,job_A174,property_A122,property_A123,property_A124,housing_A152,housing_A153,present_emp_since_A72,present_emp_since_A73,present_emp_since_A74,present_emp_since_A75,foreign_worker_A202,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,inst_plans_A142,inst_plans_A143,telephone_A192,checkin_acc_A12,checkin_acc_A13,checkin_acc_A14,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,personal_status_A92,personal_status_A93,personal_status_A94,svaing_acc_A62,svaing_acc_A63,svaing_acc_A64,svaing_acc_A65,other_debtors_A102,other_debtors_A103,age,num_credits,duration,residing_since,inst_rate,dependents,amount
88,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.5021947177771117,-0.6322497798004878,-0.2465293299266344,0.3778257422309409,0.8872029677028628,2.334868926348074,-0.36227322897864905
89,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.6780742593754464,0.8014231902686461,-0.7452400445455845,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.7668117546466254
90,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7842393230012388,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.940489217477211
91,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.6083597814029043,-0.6322497798004878,-0.7452400445455845,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.6600060224025102
92,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.20906214844655394,-0.6322497798004878,-0.7452400445455845,0.3778257422309409,0.8872029677028628,2.334868926348074,-0.8769256290398947
93,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-1.381592425768785,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,0.1226058917402104
94,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.6083597814029043,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.6923785562906601
95,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.9601188645995735,-0.6322497798004878,2.745734957787066,1.0149686464989693,0.25075894496049356,-0.4282895663715396,4.492189079037067
96,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.2532514339301315,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.4463945579142797
97,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.1504356345804424,-0.6322497798004878,-0.2465293299266344,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.23018383888028532
98,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.025443907017892266,-0.6322497798004878,1.2496028139302158,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.3310821744294827
99,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.025443907017892266,0.8014231902686461,-0.08029242505365106,1.0149686464989693,0.25075894496049356,2.334868926348074,1.3418925695712605
100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4944560179467847,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.6387393943008058
101,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0298333425721158,-0.6322497798004878,1.2496028139302158,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.3360443876532137
102,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0298333425721158,-0.6322497798004878,-1.2439507591645345,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.8291938637449582
103,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.03318260684821928,-0.6322497798004878,-0.9668892510428956,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.4792396835380231
104,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.853953800973781,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,-1.022129100524245,-0.4282895663715396,-0.29280224384641484
105,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.31857647634845004,0.8014231902686461,0.25218138469231566,0.3778257422309409,-1.022129100524245,2.334868926348074,3.071814617711012
106,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.31857647634845004,0.8014231902686461,-0.2465293299266344,1.0149686464989693,-1.022129100524245,2.334868926348074,1.1294625844220136
107,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.32631517617877703,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,0.994773939777886
108,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5021947177771117,-0.6322497798004878,0.25218138469231566,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,1.5772432538967889
109,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.03318260684821928,-0.6322497798004878,-0.5790031396726011,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,-0.6597697265347134
110,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.3849416900448886,0.8014231902686461,-1.2439507591645345,-0.8964600663051161,-1.658573123266614,2.334868926348074,-0.6458282703347072
111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,-0.4681785364239456,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-1.0205935166602975
112,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6780742593754464,-0.6322497798004878,-0.2465293299266344,0.3778257422309409,0.25075894496049356,-0.4282895663715396,1.0592827116863892
113,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9125803148398925,0.8014231902686461,1.2496028139302158,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,1.6247387233239285
114,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.03318260684821928,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,0.25075894496049356,-0.4282895663715396,-0.5640699000770438
115,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0220946427417887,-0.6322497798004878,2.247024243168116,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,0.1086644355402042
116,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5021947177771117,-0.6322497798004878,1.748313528549166,0.3778257422309409,0.8872029677028628,-0.4282895663715396,1.3832443464356856
117,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-0.7367007732415579,0.8014231902686461,-0.9114769494185678,0.3778257422309409,-1.022129100524245,-0.4282895663715396,-0.4038613017108709
118,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.0884598564382273,0.8014231902686461,1.0279536074329048,1.0149686464989693,-1.658573123266614,-0.4282895663715396,0.35795657606573866
119,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.025443907017892266,-0.6322497798004878,-0.7452400445455845,0.3778257422309409,0.25075894496049356,-0.4282895663715396,-0.3209214521142239
120,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9125803148398925,0.8014231902686461,0.03053217819500452,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.5090129628804092
121,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4944560179467847,0.8014231902686461,0.25218138469231566,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,0.2114531380317753
122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0298333425721158,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.5328788455278775
123,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.429130975528466,0.8014231902686461,-0.9114769494185678,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.8825967298670159
124,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.7367007732415579,-0.6322497798004878,-0.2465293299266344,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.47758561246344605
125,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5021947177771117,0.8014231902686461,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.4076420355956184
126,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3772029902145616,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.9109522340026216
127,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.5021947177771117,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.9329277497077162
128,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1504356345804424,0.8014231902686461,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.5002700157719308
129,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.5608212316432233,0.8014231902686461,-0.7452400445455845,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,0.08078152314019181
130,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.0298333425721158,-0.6322497798004878,2.247024243168116,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,1.8487472059952146
131,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.5608212316432233,-0.6322497798004878,1.2496028139302158,0.3778257422309409,0.8872029677028628,-0.4282895663715396,1.281637123283098
132,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7367007732415579,0.8014231902686461,-0.4681785364239456,0.3778257422309409,-1.022129100524245,-0.4282895663715396,-0.19970167193450905
133,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0220946427417887,0.8014231902686461,-0.2465293299266344,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.45631898436174173
134,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.2643393980365618,-0.6322497798004878,3.2444456724060164,1.0149686464989693,-1.022129100524245,-0.4282895663715396,2.4359424374700516
135,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.20132344861622692,0.8014231902686461,-0.7452400445455845,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.7200251728228758
136,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.7367007732415579,0.8014231902686461,0.5292428928139546,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,1.8934071250087936
137,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.6636370309929123,-0.6322497798004878,-0.7452400445455845,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.8880315348263402
138,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.03318260684821928,3.668769130406914,-0.4681785364239456,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.1926127959006076
139,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7289620734112309,-0.6322497798004878,-0.7452400445455845,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,-0.49270854800243585
140,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.7367007732415579,-0.6322497798004878,-1.2439507591645345,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,-0.9081166835890611
141,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5021947177771117,-0.6322497798004878,1.2496028139302158,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,0.540140690137006
142,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7367007732415579,-0.6322497798004878,0.5292428928139546,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,0.051244539665602426
143,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2057128841704503,-0.6322497798004878,-0.2465293299266344,-0.8964600663051161,-1.022129100524245,-0.4282895663715396,-0.28689484715149693
144,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0884598564382273,-0.6322497798004878,0.03053217819500452,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.3485680686464396
145,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.5021947177771117,-0.6322497798004878,2.247024243168116,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,0.10441110991986333
146,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.31857647634845004,0.8014231902686461,-1.2439507591645345,1.0149686464989693,-1.658573123266614,-0.4282895663715396,-0.8547138174670035
147,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.373853725938458,0.8014231902686461,-0.7452400445455845,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.9178048141687264
148,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.6780742593754464,0.8014231902686461,1.2496028139302158,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,0.744300319913368
149,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9048416150095656,0.8014231902686461,-0.2465293299266344,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.5988053926431609
150,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5530825318128962,-0.6322497798004878,-1.2439507591645345,1.0149686464989693,-1.022129100524245,2.334868926348074,-0.6824541298431981
151,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20132344861622692,-0.6322497798004878,-0.9114769494185678,1.0149686464989693,-1.658573123266614,-0.4282895663715396,-0.47758561246344605
152,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0298333425721158,-0.6322497798004878,1.2496028139302158,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,0.9132518653880193
153,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.5608212316432233,-0.6322497798004878,0.25218138469231566,1.0149686464989693,-1.022129100524245,-0.4282895663715396,1.5902395266256082
154,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.025443907017892266,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,1.309992627418704
155,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.381592425768785,-0.6322497798004878,-0.7452400445455845,1.0149686464989693,-1.022129100524245,-0.4282895663715396,-0.7051385331516827
156,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1.0807211566079002,0.8014231902686461,-0.9668892510428956,1.0149686464989693,0.25075894496049356,2.334868926348074,-0.7030118703415124
157,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.846215101143454,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-1.039260890216238
158,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.20132344861622692,0.8014231902686461,0.25218138469231566,0.3778257422309409,-1.022129100524245,-0.4282895663715396,0.08527114462832941
159,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.1504356345804424,0.8014231902686461,-1.2439507591645345,-0.8964600663051161,-1.658573123266614,2.334868926348074,-0.48680115130751794
160,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.025443907017892266,-0.6322497798004878,0.25218138469231566,1.0149686464989693,0.25075894496049356,2.334868926348074,-0.14157288845651714
161,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5021947177771117,0.8014231902686461,-0.2465293299266344,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.7854791282025659
162,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.025443907017892266,0.8014231902686461,-0.4681785364239456,0.3778257422309409,0.8872029677028628,-0.4282895663715396,-0.7122274091855842
163,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0153961141895813,-0.6322497798004878,-0.9114769494185678,1.0149686464989693,-1.022129100524245,-0.4282895663715396,1.4307398158628255
164,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.025443907017892266,-0.6322497798004878,1.2496028139302158,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.8372279232500465
165,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.32631517617877703,-0.6322497798004878,-1.2439507591645345,-0.8964600663051161,-1.658573123266614,-0.4282895663715396,-0.10400184547683942
166,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.20906214844655394,-0.6322497798004878,-0.2465293299266344,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.7585413992737404
167,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.381592425768785,-0.6322497798004878,-0.8006523461699123,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.600459463717738
168,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9125803148398925,-0.6322497798004878,0.25218138469231566,1.0149686464989693,-1.022129100524245,-0.4282895663715396,0.24831529340806285
169,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3849416900448886,0.8014231902686461,0.25218138469231566,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-0.4735685827109019
170,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.20906214844655394,0.8014231902686461,-0.4681785364239456,0.3778257422309409,0.8872029677028628,2.334868926348074,-0.8228138753144469
171,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.853953800973781,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,-0.8889767182975271
172,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.1504356345804424,-0.6322497798004878,0.25218138469231566,-0.8964600663051161,0.25075894496049356,-0.4282895663715396,-0.4279634802261359
173,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.20906214844655394,-0.6322497798004878,-1.0777138542915512,-0.8964600663051161,0.8872029677028628,-0.4282895663715396,-0.6583519513279331
174,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.853953800973781,0.8014231902686461,0.03053217819500452,-1.5336029705731447,-1.022129100524245,-0.4282895663715396,0.05053565206221228
175,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5497332675367927,-0.6322497798004878,0.7508920993112658,-1.5336029705731447,0.8872029677028628,-0.4282895663715396,1.4935945166967517
176,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5530825318128962,-0.6322497798004878,-0.7452400445455845,-1.5336029705731447,-1.022129100524245,-0.4282895663715396,-0.24601566202266523
177,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.4324802398045695,0.8014231902686461,-1.2439507591645345,1.0149686464989693,0.8872029677028628,-0.4282895663715396,-1.0397334819518314
