index,SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,tid
201112,75211,Candy,Chocolate,,Candy/Chocolate,709242841,https://www.walmart.com/ip/Snickers-Fun-Size-Halloween-Chocolate-Candy-Bars-10-59-oz-Bag/709242841?fulfillmentIntent=Pickup,"Snickers Fun Size Halloween Chocolate Candy Bars, 10.59 oz Bag",Snickers,3.78,3.78,10.59,,2022-09-11 21:20:04,16364916
437147,85225,Pantry,Soup,Shop all,Pantry/Soup,10320671,https://www.walmart.com/ip/Progresso-Rich-Hearty-New-England-Clam-Chowder-Soup-Gluten-Free-18-5-oz/10320671?fulfillmentIntent=Pickup,"Progresso Rich & Hearty, New England Clam Chowder Soup, Gluten Free, 18.5 oz.",Progresso,2.18,2.18,18.5,,2022-09-11 21:20:04,16600951
214862,89108,Meat & Seafood,Fresh Food,Beef & Lamb,Meat & Seafood/Fresh Food,10315840,https://www.walmart.com/ip/Sam-s-Choice-Angus-Bacon-Aged-Cheddar-Beef-Patties-6-Count-2-lb-Frozen/10315840?fulfillmentIntent=Pickup,"Sam's Choice Angus Bacon & Aged Cheddar Beef Patties, 6 Count, 2 lb (Frozen)",Sam's Choice,9.96,9.96,2,,2022-09-11 21:20:04,16378666
305087,75052,Breakfast & Cereal,Muffins & Pastries,Pastries,Breakfast & Cereal/Muffins & Pastries,469224052,https://www.walmart.com/ip/Marketside-Chocolate-Cannoli-7-5-oz-5-Count/469224052?fulfillmentIntent=Pickup,"Marketside Chocolate Cannoli, 7.5 oz, 5 Count",Marketside,3.98,3.98,7.5,,2022-09-11 21:20:04,16468891
389594,23111,Pantry,"Herbs, spices & seasonings",Shop all,"Pantry/Herbs, spices & seasonings",10291821,https://www.walmart.com/ip/Knorr-Sauce-Mix-Alfredo-Sauce-1-6-oz/10291821?fulfillmentIntent=Pickup,Knorr Sauce Mix Alfredo Sauce 1.6 oz,Knorr,1.76,1.76,1.6,,2022-09-11 21:20:04,16553398
465175,33012,Pantry,Soup,Shop all,Pantry/Soup,55465472,https://www.walmart.com/ip/Nissin-Raoh-Umami-Soy-Sauce-Flavor-Ramen-Noodle-Soup-3-77-oz/55465472?fulfillmentIntent=Pickup,"Nissin Raoh Umami Soy Sauce Flavor Ramen Noodle Soup, 3.77 oz",Nissin,2.68,2.68,3.77,,2022-09-11 21:20:04,16628979
160469,85225,Beverages,Beverage Deals,,Beverages/Beverage Deals,899967548,https://www.walmart.com/ip/bubly-Cherry-Flavored-Sparkling-Water-12-oz-8-Pack-Cans/899967548?fulfillmentIntent=Pickup,"bubly Cherry Flavored Sparkling Water, 12 oz, 8 Pack Cans",bubly,3.68,3.28,12,,2022-09-11 21:20:04,16324273
350824,30044,Pantry,"Herbs, spices & seasonings",Shop all,"Pantry/Herbs, spices & seasonings",441887256,https://www.walmart.com/ip/Bamboo-Chef-Stir-Fry-Seasoning/441887256?fulfillmentIntent=Pickup,Bamboo Chef Stir Fry Seasoning,Cajun Classics,1.24,1.24,,,2022-09-11 21:20:04,16514628
358980,30044,Pantry,"Rice, grains & dried beans",Shop all,"Pantry/Rice, grains & dried beans",352583372,https://www.walmart.com/ip/McCormick-Ready-to-Heat-Rice-White-Basmati-Hint-of-Salt-8-8-oz/352583372?fulfillmentIntent=Pickup,"McCormick Ready to Heat Rice White Basmati Hint of Salt, 8.8 oz",McCormick,2.18,2.18,8.8,,2022-09-11 21:20:04,16522784
186013,77449,Deli,Prepared Meals & Sides,,Deli/Prepared Meals & Sides,22583027,https://www.walmart.com/ip/Jack-Daniel-s-Pulled-Beef-16-oz-Pack-of-1-Tray-Fresh/22583027?fulfillmentIntent=Pickup,"Jack Daniel's Pulled Beef, 16 oz, Pack of 1, Tray, Fresh",Jack Daniel's,10.27,10.27,16,,2022-09-11 21:20:04,16349817
281794,15601,Bakery & Bread,Rolls & Buns,Hamburger Buns,Bakery & Bread/Rolls & Buns,881793220,https://www.walmart.com/ip/Keto-Culture-Hamburger-Buns-8-count/881793220?fulfillmentIntent=Pickup,"Keto Culture Hamburger Buns, 8 count",Keto Culture Baking,6.24,6.24,,,2022-09-11 21:20:04,16445598
378149,23111,Frozen,Frozen Meat & Seafood,Shop all,Frozen/Frozen Meat & Seafood,506903899,https://www.walmart.com/ip/MorningStar-Farms-Meatless-Meatballs-Original-10-3-Oz-Bag-Frozen/506903899?fulfillmentIntent=Pickup,"MorningStar Farms Meatless Meatballs, Original, 10.3 Oz, Bag, Frozen",MorningStar Farms,4.58,4.58,10.3,,2022-09-11 21:20:04,16541953
463706,48180,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,513768219,https://www.walmart.com/ip/John-Soules-Foods-AmaZings-Garlic-Parmesan-22oz-Bone-In-Fully-Cooked/513768219?fulfillmentIntent=Pickup,"John Soules Foods AmaZings Garlic Parmesan, 22oz, Bone-In, Fully Cooked",John Soules Foods,8.82,8.82,22,,2022-09-11 21:20:04,16627510
340644,78130,Pantry,Soup,Shop all,Pantry/Soup,197769200,https://www.walmart.com/ip/Campbell-s-ChunkyTM-Chili-with-Beans-16-5-oz-Can/197769200?fulfillmentIntent=Pickup,"Campbell's ChunkyTMChili with Beans, 16.5 oz. Can",Campbell’s Chunky,2.42,2.42,16.5,,2022-09-11 21:20:04,16504448
393895,60007,Pantry,Canned goods,Shop all,Pantry/Canned goods,10318768,https://www.walmart.com/ip/Del-Monte-Green-Beans-No-Salt-Added-14-5-oz-Can/10318768?fulfillmentIntent=Pickup,"Del Monte Green Beans, No Salt Added, 14.5 oz Can",Del Monte,1.42,1.42,14.5,,2022-09-11 21:20:04,16557699
247438,30044,Breakfast & Cereal,Breakfast Beverages,Coffee,Breakfast & Cereal/Breakfast Beverages,146316169,https://www.walmart.com/ip/The-Original-Donut-Shop-TWIX-Coffee-Keurig-Single-Serve-K-Cup-Pods-24-Count/146316169?fulfillmentIntent=Pickup,"The Original Donut Shop TWIX Coffee, Keurig Single Serve K-Cup Pods, 24 Count",Original Donut Shop,14.92,14.92,,,2022-09-11 21:20:04,16411242
84416,48180,Deli,"Bacon, Hot Dogs, Sausage",,"Deli/Bacon, Hot Dogs, Sausage",39368869,https://www.walmart.com/ip/Tyson-Hickory-Smoked-Sliced-Bacon-16-oz/39368869?fulfillmentIntent=Pickup,"Tyson Hickory Smoked  Sliced Bacon, 16 oz",Tyson,5.98,5.98,16,,2022-09-11 21:20:04,16248220
340813,78130,Pantry,"Herbs, spices & seasonings",Shop all,"Pantry/Herbs, spices & seasonings",10532866,https://www.walmart.com/ip/CENTO-TOMATO-SAN-MRZNO-PLD-BSL-28-OZ-Pack-of-6/10532866?fulfillmentIntent=Pickup,"CENTO, TOMATO SAN MRZNO PLD BSL, 28 OZ, (Pack of 6)",Kernel Season's,2.98,2.98,28,,2022-09-11 21:20:04,16504617
200949,75211,Candy,Chocolate,,Candy/Chocolate,208807269,https://www.walmart.com/ip/Snickers-Mini-Size-Milk-Chocolate-Candy-Bars-9-7-oz-Bag/208807269?fulfillmentIntent=Pickup,Snickers Mini Size Milk Chocolate Candy Bars - 9.7 oz Bag,Snickers,4.48,4.48,9.7,,2022-09-11 21:20:04,16364753
29706,89108,Beverages,Great Value Beverages,,Beverages/Great Value Beverages,10415127,https://www.walmart.com/ip/Great-Value-100-White-Grape-Juice-64-Fl-Oz/10415127?fulfillmentIntent=Pickup,"Great Value 100% White Grape Juice, 64 Fl. Oz.",Great Value,2.54,2.54,64,,2022-09-11 21:20:04,16193510
282075,23223,Breakfast & Cereal,Cereal & Granola,Granola,Breakfast & Cereal/Cereal & Granola,621479789,https://www.walmart.com/ip/Cascadian-Farm-Organic-Oats-and-Honey-Granola-Cereal-22-4-oz/621479789?fulfillmentIntent=Pickup,"Cascadian Farm Organic Oats and Honey Granola Cereal, 22.4 oz",Cascadian Farm,5.48,5.48,22.4,,2022-09-11 21:20:04,16445879
16610,96797,Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,218302182,https://www.walmart.com/ip/Mike-and-Ike-Original-Fruits-Chewy-Candy-28-8-ounce-Stand-Up-Bag-1-count/218302182?fulfillmentIntent=Pickup,"Mike and Ike Original Fruits Chewy Candy, 28.8 ounce Stand Up Bag, 1 count",Mike and Ike,5.28,5.28,28.8,,2022-09-11 21:20:04,16180414
13438,96797,Candy,Chocolate,,Candy/Chocolate,142238316,https://www.walmart.com/ip/Island-Princess-All-Natural-Hawaiian-Macadamia-Nuts-Milk-Chocolate-10-Oz/142238316?fulfillmentIntent=Pickup,"Island Princess All Natural Hawaiian Macadamia Nuts Milk Chocolate, 10 Oz.",Island Princess,15.98,15.98,10,,2022-09-11 21:20:04,16177242
218758,79936,Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,25752081,https://www.walmart.com/ip/Heinz-Tomato-Ketchup-Sweet-Relish-100-Natural-Yellow-Mustard-Picnic-Variety-Pack-3-ct-Pack/25752081?fulfillmentIntent=Pickup,"Heinz Tomato Ketchup, Sweet Relish & 100% Natural Yellow Mustard Picnic Variety Pack, 3 ct Pack",Heinz,5.46,5.46,3,,2022-09-11 21:20:04,16382562
16605,96797,Candy,Gummy & chewy candy,,Candy/Gummy & chewy candy,566025941,https://www.walmart.com/ip/Enjoy-3d-Gummy-Pineapple-2-82-oz/566025941?fulfillmentIntent=Pickup,"Enjoy 3d Gummy Pineapple, 2.82 oz",ENJOY,2.18,2.18,2.82,,2022-09-11 21:20:04,16180409
89220,15601,Beverages,Juices,,Beverages/Juices,45013699,https://www.walmart.com/ip/IZZE-Sparkling-Clementine-Flavored-Juice-8-4-oz-24-Pack-Cans/45013699?fulfillmentIntent=Pickup,"IZZE Sparkling Clementine Flavored Juice 8.4 oz, 24 Pack Cans",IZZE,3.84,3.84,8.4,,2022-09-11 21:20:04,16253024
24727,60007,Dairy & Eggs,Milk,,Dairy & Eggs/Milk,11979181,https://www.walmart.com/ip/Great-Value-Lactose-Free-2-Reduced-Fat-Milk-Half-Gallon-64-fl-oz/11979181?fulfillmentIntent=Pickup&athbdg=L1600,"Great Value Lactose Free 2% Reduced Fat Milk, Half Gallon, 64 fl oz",Great Value,3.24,3.24,64,,2022-09-11 21:20:04,16188531
311090,75211,Meat & Seafood,Fresh Food,Pork,Meat & Seafood/Fresh Food,256880581,https://www.walmart.com/ip/Freshness-Guaranteed-Roasted-Garlic-and-Herb-Seasoned-Pork-Loin-Filet-1-8-3-0-lbs-Fresh/256880581?fulfillmentIntent=Pickup,"Freshness Guaranteed Roasted Garlic and Herb Seasoned Pork Loin Filet, 1.8 - 3.0 lbs. (Fresh)",Freshness Guaranteed,8.45,8.45,3.0,,2022-09-11 21:20:04,16474894
559687,63376,Alcohol,Beer,Domestic Beer,Alcohol/Beer,10984463,https://www.walmart.com/ip/Michelob-AmberBock-Dark-Lager-6-Pack-12-fl-oz-Bottles-5-2-ABV/10984463?fulfillmentIntent=Pickup,"Michelob AmberBock Dark Lager, 6 Pack 12 fl. oz. Bottles, 5.2% ABV",Michelob Amberbock,8.73,8.73,12,,2022-09-11 21:20:04,16723491
139355,23223,Beverages,Great Value Beverages,,Beverages/Great Value Beverages,315980038,https://www.walmart.com/ip/Great-Value-Immunity-Blend-100-Juice-32-fl-oz/315980038?fulfillmentIntent=Pickup,"Great Value Immunity Blend 100% Juice, 32 fl oz",Great Value,3.12,3.12,32,,2022-09-11 21:20:04,16303159
214274,44035,Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,54802264,https://www.walmart.com/ip/Sam-s-Choice-Hot-Spicy-Maple-Bourbon-Fresh-Pack-Pickle-Chips-24-fl-oz/54802264?fulfillmentIntent=Pickup,"Sam's Choice Hot Spicy Maple Bourbon Fresh Pack Pickle Chips, 24 fl oz",Sam's Choice,3.84,3.84,24,,2022-09-11 21:20:04,16378078
525009,79936,Meat & Seafood,Fresh Food,Specialty cheeses & meats,Meat & Seafood/Fresh Food,346815612,https://www.walmart.com/ip/President-Cheese-Don-Bernardo-Imported-Manchego-Cheese-5-28-oz/346815612?fulfillmentIntent=Pickup,"President Cheese Don Bernardo Imported Manchego Cheese, 5.28 oz",President Cheese,4.27,4.27,5.28,,2022-09-11 21:20:04,16688813
8403,23111,Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,10308511,https://www.walmart.com/ip/President-Cheese-Pub-Cheese-Sharp-Cheddar-Spreadable-Cheese-8-oz/10308511?fulfillmentIntent=Pickup,"President Cheese Pub Cheese Sharp Cheddar Spreadable Cheese, 8 oz",President Cheese,4.27,4.27,8,,2022-09-11 21:20:04,16172207
495009,72034,Frozen,Frozen Desserts,Shop all,Frozen/Frozen Desserts,375683585,https://www.walmart.com/ip/Halo-Top-Strawberry-Fruit-Sorbet-Fall-Frozen-Dessert-16-fl-oz-Pint/375683585?fulfillmentIntent=Pickup,"Halo Top Strawberry Fruit Sorbet, Fall Frozen Dessert, 16 fl oz Pint",Halo Top,4.98,4.98,16,,2022-09-11 21:20:04,16658813
359398,15601,Pantry,Canned goods,Shop all,Pantry/Canned goods,151265496,https://www.walmart.com/ip/Great-Value-Diced-Peaches-in-100-Juice-4-oz-4-Ct/151265496?fulfillmentIntent=Pickup,"Great Value Diced Peaches in 100% Juice, 4 oz, 4 Ct",Great Value,2.44,2.44,4,,2022-09-11 21:20:04,16523202
3447,89108,Candy,Chocolate,,Candy/Chocolate,661434385,https://www.walmart.com/ip/100-Grand-Crispy-Milk-Chocolate-with-Caramel-Fun-Size-Individually-Wrapped-Candy-Bar-Great-for-Halloween-Candy-10-oz/661434385?fulfillmentIntent=Pickup,"100 Grand, Crispy Milk Chocolate with Caramel, Fun Size Individually Wrapped Candy Bar, Great for Halloween Candy, 10 oz",100 Grand,3.48,3.48,10,,2022-09-11 21:20:04,16167251
228558,23223,Breakfast & Cereal,Dairy & Eggs,Cheese,Breakfast & Cereal/Dairy & Eggs,42004053,https://www.walmart.com/ip/Great-Value-Garden-Vegetable-Cream-Cheese-Spread-AO-8-oz/42004053?fulfillmentIntent=Pickup,"Great Value Garden Vegetable Cream Cheese Spread AO, 8 oz",Great Value,1.98,1.98,8,,2022-09-11 21:20:04,16392362
244195,70072,Breakfast & Cereal,Breakfast Beverages,Coffee,Breakfast & Cereal/Breakfast Beverages,393382834,https://www.walmart.com/ip/The-Original-Donut-Shop-Dark-Coffee-Keurig-Single-Serve-K-Cup-Pods-Dark-Roast-24-Count/393382834?fulfillmentIntent=Pickup,"The Original Donut Shop Dark Coffee, Keurig Single-Serve K-Cup Pods, Dark Roast, 24 Count",The Original Donut Shop,14.92,14.92,,,2022-09-11 21:20:04,16407999
387167,75211,Fresh Produce,Fresh Vegetables,Shop all,Fresh Produce/Fresh Vegetables,13399617,https://www.walmart.com/ip/Marketside-Broccoli-Florets-12-oz/13399617?fulfillmentIntent=Pickup,"Marketside Broccoli Florets, 12 oz",Marketside,2.78,2.78,12,,2022-09-11 21:20:04,16550971
92360,23223,Snacks,Crackers,,Snacks/Crackers,33329963,https://www.walmart.com/ip/Schar-Gluten-Free-Honeygrams-Honey-Cookies-5-6-oz-3-Count/33329963?fulfillmentIntent=Pickup,"Schar Gluten Free Honeygrams, Honey Cookies, 5.6 oz, 3 Count",Schar,3.78,3.78,5.6,,2022-09-11 21:20:04,16256164
488299,15601,Fresh Produce,Organic Produce,Shop all,Fresh Produce/Organic Produce,704747922,https://www.walmart.com/ip/Fresh-Organic-Mini-Cucumbers-1lb-bag/704747922?fulfillmentIntent=Pickup,"Fresh Organic Mini Cucumbers, 1lb bag",PRODUCE UNBRANDED,3.46,3.46,1,,2022-09-11 21:20:04,16652103
62772,75052,Dairy & Eggs,Cheese,,Dairy & Eggs/Cheese,10452407,https://www.walmart.com/ip/Great-Value-Strawberry-Cream-Cheese-Spread-AO-8-oz/10452407?fulfillmentIntent=Pickup,"Great Value Strawberry Cream Cheese Spread AO, 8 oz",Great Value,2.18,2.18,8,,2022-09-11 21:20:04,16226576
293368,33012,Breakfast & Cereal,Breakfast Beverages,Juice,Breakfast & Cereal/Breakfast Beverages,32158595,https://www.walmart.com/ip/GOYA-Soursop-Nectar-9-6-Oz/32158595?fulfillmentIntent=Pickup,GOYA Soursop Nectar 9.6 Oz,GOYA,0.84,0.84,9.6,,2022-09-11 21:20:04,16457172
195893,15601,Dairy & Eggs,Yogurt,,Dairy & Eggs/Yogurt,24414598,https://www.walmart.com/ip/Activia-Probiotic-Strawberry-Strawberry-Banana-Variety-Pack-Yogurt-4-Oz-Cups-12-Count/24414598?fulfillmentIntent=Pickup,"Activia Probiotic Strawberry & Strawberry Banana Variety Pack Yogurt, 4 Oz. Cups, 12 Count",Activia,6.87,6.87,4,,2022-09-11 21:20:04,16359697
104794,60007,Snacks,Popcorn,,Snacks/Popcorn,557232567,https://www.walmart.com/ip/Cocoa-Puffs-Popcorn-Snack-with-Cocoa-Glaze-Chocolate-Popcorn-7-oz/557232567?fulfillmentIntent=Pickup,"Cocoa Puffs Popcorn Snack with Cocoa Glaze, Chocolate Popcorn, 7 oz",Cocoa Puffs,3.56,3.56,7,,2022-09-11 21:20:04,16268598
297575,15601,Breakfast & Cereal,Muffins & Pastries,Muffins,Breakfast & Cereal/Muffins & Pastries,108827127,https://www.walmart.com/ip/Freshness-Guaranteed-Chocolate-Mini-Cupcakes-10-oz-12-Count/108827127?fulfillmentIntent=Pickup,"Freshness Guaranteed Chocolate Mini Cupcakes, 10 oz, 12 Count",Freshness Guaranteed,3.98,3.98,10,,2022-09-11 21:20:04,16461379
68002,75052,Dairy & Eggs,Milk,,Dairy & Eggs/Milk,639364184,https://www.walmart.com/ip/Thai-Kitchen-Lite-Coconut-Milk-25-36-fl-oz/639364184?fulfillmentIntent=Pickup,"Thai Kitchen Lite Coconut Milk, 25.36 fl oz",Thai Kitchen,4.88,4.88,25.36,,2022-09-11 21:20:04,16231806
220630,30044,Meat & Seafood,Grilling,Burgers,Meat & Seafood/Grilling,23816525,https://www.walmart.com/ip/Great-Value-Hickory-Smoked-Bacon-12-oz/23816525?fulfillmentIntent=Pickup&athbdg=L1600,"Great Value Hickory Smoked Bacon, 12 oz",Great Value,3.58,3.58,12,,2022-09-11 21:20:04,16384434
553519,53215,Meat & Seafood,Fresh Food,Cake and cupcakes,Meat & Seafood/Fresh Food,313175561,https://www.walmart.com/ip/HOSTESS-Strawberry-Cheesecake-BABY-BUNDTS-Baked-with-Real-Strawberries-and-natural-flavors-2-count-2-5-oz/313175561?fulfillmentIntent=Pickup,"HOSTESS Strawberry Cheesecake BABY BUNDTS, Baked with Real Strawberries and natural flavors 2 count, 2.5 oz",Hostess,1.58,1.58,2.5,,2022-09-11 21:20:04,16717323
221528,23111,Meat & Seafood,Fresh Food,Cake and cupcakes,Meat & Seafood/Fresh Food,429851388,https://www.walmart.com/ip/Freshness-Guaranteed-Kosher-New-York-Style-Triple-Chocolate-Cheesecake-6-oz/429851388?fulfillmentIntent=Pickup,"Freshness Guaranteed Kosher New York Style & Triple Chocolate Cheesecake, 6 oz",Freshness Guaranteed,2.46,2.46,6,,2022-09-11 21:20:04,16385332
163230,85225,Beverages,Juices,,Beverages/Juices,16821140,https://www.walmart.com/ip/Simply-Orange-High-Pulp-Orange-Juice-89-fl-oz/16821140?fulfillmentIntent=Pickup,"Simply Orange High Pulp Orange Juice, 89 fl oz",simply...,6.48,6.48,89,,2022-09-11 21:20:04,16327034
392792,60007,Frozen,Frozen Meat & Seafood,Shop all,Frozen/Frozen Meat & Seafood,672435904,https://www.walmart.com/ip/JUST-Egg-Folded-plant-based-egg-4-count-8-oz/672435904?fulfillmentIntent=Pickup,"JUST Egg Folded, plant-based egg, 4 count, 8 oz",JUST Egg,4.74,4.74,8,,2022-09-11 21:20:04,16556596
525426,60007,Bakery & Bread,Sweet Treats,Sweet Treats,Bakery & Bread/Sweet Treats,200621537,https://www.walmart.com/ip/Little-Debbie-Honey-Buns-Ice-Cream-Pint-Honey-Bun-Ice-Cream-with-Sweet-Cinnamon/200621537?fulfillmentIntent=Pickup,"Little Debbie Honey Buns Ice Cream Pint, Honey Bun Ice Cream with Sweet Cinnamon",Little Debbie,2.5,2.5,,,2022-09-11 21:20:04,16689230
375686,23223,Pantry,Canned goods,Shop all,Pantry/Canned goods,40711224,https://www.walmart.com/ip/Libby-s-Canned-French-Style-Green-Beans-28-oz/40711224?fulfillmentIntent=Pickup,"Libby's Canned French Style Green Beans, 28 oz",Libby's,1.86,1.86,28,,2022-09-11 21:20:04,16539490
198023,94565,Candy,Gum,,Candy/Gum,14967240,https://www.walmart.com/ip/Extra-Peppermint-Sugar-Free-Chewing-Gum-15-ct-3-Pack/14967240?fulfillmentIntent=Pickup,Extra Peppermint Sugar Free Chewing Gum - 15 ct (3 Pack),Extra,3.48,3.48,15,,2022-09-11 21:20:04,16361827
15713,89108,Beverages,Kids' Multi-Packs,,Beverages/Kids' Multi-Packs,30999596,https://www.walmart.com/ip/Honest-Kids-Appley-Ever-After-Apple-Organic-Fruit-Juice-6-75-fl-oz-8-Pack/30999596?fulfillmentIntent=Pickup,"Honest Kids Appley Ever After Apple Organic Fruit Juice, 6.75 fl oz, 8 Pack",Honest,3.68,3.68,6.75,,2022-09-11 21:20:04,16179517
263213,60007,Breakfast & Cereal,Dairy & Eggs,Eggs,Breakfast & Cereal/Dairy & Eggs,354308916,https://www.walmart.com/ip/Great-Value-Cage-Free-100-Liquid-Egg-Whites-32-oz/354308916?fulfillmentIntent=Pickup,"Great Value Cage Free 100% Liquid Egg Whites, 32 oz",Great Value,4.68,4.68,32,,2022-09-11 21:20:04,16427017
459928,33012,Pantry,International foods,Shop all,Pantry/International foods,46523641,https://www.walmart.com/ip/BD-Garlic-Minced-in-Water/46523641?fulfillmentIntent=Pickup,BD Garlic Minced in Water,Badia,2.62,2.62,,,2022-09-11 21:20:04,16623732
304822,60007,Breakfast & Cereal,Muffins & Pastries,Pastries,Breakfast & Cereal/Muffins & Pastries,823663189,https://www.walmart.com/ip/Marketside-Gouda-Cheese-Pastry/823663189?fulfillmentIntent=Pickup,Marketside Gouda Cheese Pastry,Marketside,1.28,1.28,,,2022-09-11 21:20:04,16468626
395066,60007,Pantry,Condiments,Shop all,Pantry/Condiments,244220032,https://www.walmart.com/ip/G-Hughes-Sugar-Free-Thai-Chili-Wing-Sauce-12-fl-oz/244220032?fulfillmentIntent=Pickup,"G Hughes Sugar Free Thai Chili Wing Sauce, 12 fl oz",G Hughes,3.66,3.66,12,,2022-09-11 21:20:04,16558870
225786,44035,Breakfast & Cereal,Dairy & Eggs,Cheese,Breakfast & Cereal/Dairy & Eggs,10295329,https://www.walmart.com/ip/Kraft-Mild-Cheddar-Cheese-8-oz-Block/10295329?fulfillmentIntent=Pickup,"Kraft Mild Cheddar Cheese, 8 oz Block",Kraft,2.98,2.98,8,,2022-09-11 21:20:04,16389590
182530,85225,Beverages,Great Value Beverages,,Beverages/Great Value Beverages,889500730,https://www.walmart.com/ip/Great-Value-Organic-Herbal-Tea-Supplement-Immunity-0-85oz-16-Ct/889500730?fulfillmentIntent=Pickup,"Great Value Organic Herbal Tea Supplement, Immunity, 0.85oz, 16 Ct",Great Value,3.22,3.22,0.85,,2022-09-11 21:20:04,16346334
67330,53215,Beverages,Great Value Beverages,,Beverages/Great Value Beverages,509341442,https://www.walmart.com/ip/Great-Value-Peppermint-Herbal-Tea-Tea-Bags-40-Ct/509341442?fulfillmentIntent=Pickup,"Great Value, Peppermint Herbal Tea, Tea Bags, 40 Ct",Great Value,3.72,3.72,40,,2022-09-11 21:20:04,16231134
524272,53215,Pantry,Pasta & pizza,Shop all,Pantry/Pasta & pizza,10448453,https://www.walmart.com/ip/PLAIN-PASTA-SAUCE/10448453?fulfillmentIntent=Pickup,PLAIN PASTA SAUCE,Francesco Rinaldi,1.88,1.88,,,2022-09-11 21:20:04,16688076
138896,85225,Snacks,Fruit Snacks,,Snacks/Fruit Snacks,443858261,https://www.walmart.com/ip/Mott-s-Fruit-Flavored-Snacks-Assorted-Fruit-Pouches-0-8-oz-22-ct/443858261?fulfillmentIntent=Pickup,"Mott's Fruit Flavored Snacks, Assorted Fruit, Pouches, 0.8 oz, 22 ct",Mott's,4.97,4.97,0.8,,2022-09-11 21:20:04,16302700
120182,44035,Snacks,Pretzels,,Snacks/Pretzels,10898629,https://www.walmart.com/ip/16-oz-Utz-Sourdough-Specials-Extra-Dark-Pretzels/10898629?fulfillmentIntent=Pickup,16 oz Utz Sourdough Specials Extra Dark Pretzels,Utz,2.98,2.98,16,,2022-09-11 21:20:04,16283986
132017,72034,Dairy & Eggs,Eggs,,Dairy & Eggs/Eggs,145051970,https://www.walmart.com/ip/Great-Value-Large-White-Eggs-12-Count/145051970?fulfillmentIntent=Pickup,"Great Value Large White Eggs, 12 Count",Great Value,2.04,2.04,,,2022-09-11 21:20:04,16295821
152398,44035,Beverages,Great Value Beverages,,Beverages/Great Value Beverages,10315218,https://www.walmart.com/ip/Great-Value-Country-Style-100-Orange-Juice-64-fl-oz/10315218?fulfillmentIntent=Pickup,"Great Value Country Style 100% Orange Juice, 64 fl oz",Great Value,2.68,2.68,64,,2022-09-11 21:20:04,16316202
381925,48180,Fresh Produce,Organic Produce,Shop all,Fresh Produce/Organic Produce,817395859,https://www.walmart.com/ip/Marketside-Organic-Half-Half-Mix-Salad-5-5-oz/817395859?fulfillmentIntent=Pickup,"Marketside Organic Half & Half Mix Salad, 5.5 oz",Marketside,2.98,2.98,5.5,,2022-09-11 21:20:04,16545729
