2022-07-20/10:41:36		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:34		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:38		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:45		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:52		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:55		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:53:59		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:06		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:08		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:10		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:12		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:14		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:15		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:17		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:19		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:23		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:24		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:26		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:29		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:31		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:33		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:44		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:45		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:52		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:56		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:54:59		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:06		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:08		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:10		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:12		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:15		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:17		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:20		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:22		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:24		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:25		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:27		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:29		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:31		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:34		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:36		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:38		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:41		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:44		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:46		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:48		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:53		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:55		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:56		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:55:59		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:00		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:02		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:04		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:07		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:09		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:11		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:12		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:14		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:16		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:20		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:22		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:23		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:25		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:27		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:34		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:38		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:45		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:50		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:52		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:56		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:57		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:56:59		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:04		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:06		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:08		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:09		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:11		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:15		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:16		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:20		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:22		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:23		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:25		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:27		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:34		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:41		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:44		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:46		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:53		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:55		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:57		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:57:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:00		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:02		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:04		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:06		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:07		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:09		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:11		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:14		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:16		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:20		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:23		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:25		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:26		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:33		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:38		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:45		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:52		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:56		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:57		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:58:59		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:02		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:04		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:06		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:08		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:09		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:11		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:14		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:16		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:20		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:23		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:25		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:27		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:32		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:33		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:37		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:39		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:44		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:46		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:52		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:56		 raw_data.csv: Entry loaded successfully!!
2022-07-20/10:59:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:00		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:02		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:06		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:08		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:10		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:12		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:15		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:17		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:19		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:20		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:22		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:24		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:26		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:27		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:29		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:31		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:33		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:36		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:38		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:41		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:43		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:45		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:48		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:50		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:51		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:53		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:55		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:57		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:00:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:00		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:02		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:04		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:05		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:07		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:09		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:11		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:13		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:14		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:16		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:18		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:19		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:21		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:22		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:24		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:26		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:28		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:30		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:31		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:33		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:35		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:36		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:38		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:40		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:42		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:44		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:46		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:47		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:49		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:50		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:52		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:54		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:56		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:01:58		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:02:00		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:02:01		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:02:03		 raw_data.csv: Entry loaded successfully!!
2022-07-20/11:02:05		 raw_data.csv: Entry loaded successfully!!
